	price	voyageurs	nb_chambres	nb_lits	nb_sdb	Jacuzzi	Barbecue	Lit_pour_bébé	Extincteur	Ustensiles_de_barbecue	Jardin_privé(e),_Clôture_intégrale	Piscine	Salle_de_sport
853	124	2.0	1	1.0	1	0	0	0	0	0	0	0	0
854	118	4.0	2	3.0	1	0	0	1	1	0	0	0	0
855	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
856	125	4.0	2	2.0	1	0	0	1	1	0	0	0	0
857	132	3.0	1	2.0	1	0	0	1	0	0	0	0	0
858	122	2.0	1	1.0	1	0	0	0	0	0	0	0	0
859	108	4.0	2	2.0	1	0	0	0	0	0	0	0	0
860	125	3.0	1	2.0	1	0	0	0	0	0	0	0	0
861	157	4.0	0	2.0	1	0	0	1	0	0	0	0	0
862	115	4.0	1	2.0	1	0	0	1	1	0	0	0	0
863	114	3.0	1	1.0	1	0	0	0	0	0	0	0	0
864	124	4.0	1	2.0	1	0	0	0	0	0	0	0	0
865	114	2.0	1	1.0	1	0	0	0	1	0	0	0	0
866	140	2.0	1	1.0	1	0	0	0	0	0	0	0	0
867	115	2.0	1	1.0	1	0	0	0	0	0	0	0	0
868	139	2.0	1	1.0	1	0	0	0	0	0	0	0	0
869	129	3.0	1	1.0	1	0	0	1	0	0	0	0	0
870	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
871	125	2.0	1	1.0	1	0	0	0	0	0	0	0	0
872	126	2.0	1	1.0	1	0	0	0	0	0	0	0	0
873	130	3.0	1	2.0	1	0	0	0	0	0	0	0	0
874	130	2.0	1	1.0	1	0	0	1	0	0	0	0	0
875	143	4.0	2	2.0	1	0	0	1	0	0	0	0	0
876	120	2.0	1	1.0	1	0	0	0	0	0	0	0	0
877	130	4.0	1	2.0	1	0	0	0	0	0	0	0	0
878	130	4.0	2	3.0	1	0	0	1	0	0	0	0	0
879	125	2.0	1	1.0	1	0	0	0	0	0	0	0	0
880	151	3.0	1	1.0	1	0	0	0	0	0	0	0	0
881	130	3.0	1	2.0	1	0	0	1	0	0	0	0	0
882	135	4.0	1	2.0	1	0	0	0	0	0	0	0	0
883	132	6.0	2	3.0	1	0	0	0	0	0	0	0	0
884	140	4.0	1	2.0	1	0	0	0	0	0	0	0	0
885	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
886	144	4.0	2	3.0	1	0	0	1	0	0	0	0	0
887	122	4.0	2	3.0	1	0	0	0	0	0	0	0	0
888	108	4.0	2	3.0	1	0	0	1	0	0	0	0	0
889	150	4.0	2	2.0	1	0	0	1	0	0	0	0	0
890	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
891	139	2.0	1	1.0	1	0	0	0	0	0	0	0	0
892	110	2.0	1	1.0	1	0	0	0	0	0	0	0	0
893	135	4.0	1	2.0	1	0	0	0	0	0	0	0	0
894	121	2.0	1	1.0	1	0	0	0	0	0	0	0	0
895	129	2.0	0	1.0	1	0	0	0	0	0	0	0	0
896	117	6.0	2	2.0	1	0	0	1	1	0	0	0	0
897	130	2.0	1	1.0	1	0	0	0	0	0	0	0	0
898	132	4.0	3	3.0	1	0	0	0	0	0	0	0	0
899	126	4.0	2	3.0	1	0	0	1	0	0	0	0	0
900	128	4.0	1	2.0	1	0	0	0	0	0	0	0	0
901	129	2.0	1	1.0	1	0	0	0	0	0	0	0	0
902	127	4.0	1	2.0	1	0	0	0	0	0	0	0	0
903	113	8.0	2	2.0	1	0	0	0	1	0	0	0	0
904	135	6.0	2	3.0	1	0	0	1	0	0	0	0	0
905	134	4.0	1	2.0	1	0	0	0	0	0	1	0	0
906	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
907	109	2.0	1	1.0	1	0	0	0	0	0	0	0	0
908	125	4.0	2	4.0	1	0	0	0	0	0	0	0	0
909	129	4.0	1	2.0	1	0	0	0	0	0	0	0	0
910	130	4.0	1	2.0	1	0	0	0	0	0	0	0	0
911	128	4.0	1	2.0	1	0	0	1	0	0	0	0	0
912	117	2.0	1	1.0	1	0	0	0	1	0	0	0	0
913	125	4.0	1	2.0	1	0	0	0	0	0	0	0	0
914	136	2.0	1	1.0	1	0	0	0	0	0	0	0	0
915	136	4.0	2	2.0	1	0	0	0	0	0	0	0	0
916	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
917	110	6.0	3	3.0	1	0	0	1	0	0	0	0	0
918	119	2.0	0	2.0	1	0	0	0	0	0	0	0	0
919	130	4.0	1	2.0	1	0	0	1	1	0	0	0	0
920	125	2.0	1	1.0	1	0	1	1	0	1	0	0	0
921	101	6.0	2	3.0	1	0	0	1	0	0	0	0	0
922	127	2.0	1	1.0	1	0	0	0	0	0	0	0	0
923	131	5.0	1	1.0	1	0	0	0	0	0	0	0	0
924	110	4.0	1	2.0	1	0	0	0	0	0	0	0	0
925	119	2.0	1	1.0	1	0	0	1	0	0	0	0	0
926	139	2.0	1	1.0	1	0	0	0	0	0	0	0	0
927	125	2.0	1	1.0	1	0	0	0	1	0	0	0	0
928	110	2.0	1	1.0	1	0	0	0	0	0	0	0	0
929	136	3.0	2	3.0	1	0	0	0	1	0	0	0	0
930	126	3.0	1	1.0	1	0	0	0	0	1	0	0	0
931	105	5.0	2	3.0	1	0	0	0	0	0	1	0	0
932	122	2.0	1	1.0	1	0	0	0	0	0	0	0	0
933	132	6.0	2	3.0	1	0	0	0	0	0	0	0	0
934	122	4.0	2	3.0	1	0	0	0	1	0	0	0	0
935	120	4.0	1	1.0	1	0	0	0	0	0	0	0	0
936	113	2.0	1	1.0	1	0	0	0	0	0	0	0	0
937	110	4.0	1	2.0	1	0	0	0	0	0	0	0	0
938	132	2.0	1	1.0	1	0	0	0	1	0	0	0	0
939	114	4.0	2	3.0	1	0	0	1	0	0	0	0	0
940	108	4.0	2	3.0	1	0	0	1	0	0	0	0	0
941	128	4.0	1	2.0	1	0	0	0	0	0	0	0	0
942	105	2.0	1	1.0	1	0	0	0	0	0	0	0	0
943	152	6.0	2	3.0	1	0	0	0	0	0	0	0	0
944	118	5.0	1	1.0	1	0	0	0	0	0	0	0	0
945	126	4.0	1	2.0	1	0	0	0	0	0	0	0	0
946	130	3.0	1	1.0	1	0	0	0	0	1	0	0	0
947	146	4.0	1	1.0	1	0	0	1	0	0	0	0	0
948	110	4.0	3	3.0	1	0	0	0	0	0	0	0	0
949	132	5.0	1	2.0	1	0	0	0	0	0	0	0	0
950	120	4.0	2	2.0	1	0	1	0	0	1	0	0	0
951	142	4.0	2	2.0	1	0	0	0	0	0	0	0	0
952	149	2.0	1	1.0	1	0	0	0	0	0	0	0	0
953	140	5.0	1	3.0	1	0	0	0	0	0	0	0	0
954	131	4.0	1	2.0	1	0	0	0	0	0	0	0	0
955	143	2.0	1	1.0	1	0	0	0	0	0	0	0	0
956	157	3.0	1	2.0	1	0	0	0	0	0	0	0	0
957	117	4.0	2	2.0	1	1	0	0	0	0	0	0	0
958	138	2.0	1	1.0	1	0	0	1	0	0	0	0	0
959	145	4.0	1	1.0	1	0	0	1	0	0	0	0	0
960	156	2.0	1	1.0	1	0	0	0	0	0	0	0	0
961	143	3.0	1	2.0	1	0	0	0	0	0	0	0	0
962	115	4.0	1	2.0	1	0	0	1	0	0	0	0	0
963	147	5.0	1	3.0	1	0	0	0	0	0	0	0	0
964	130	4.0	1	1.0	1	0	0	0	1	0	1	0	0
965	169	4.0	1	2.0	1	0	0	1	0	0	0	0	0
966	150	2.0	1	1.0	1	0	0	0	0	0	0	0	0
967	110	4.0	1	2.0	1	0	0	1	0	0	0	0	0
968	120	3.0	1	2.0	1	0	0	0	0	0	0	0	0
969	110	4.0	2	2.0	1	0	1	0	0	1	0	0	0
970	140	4.0	2	3.0	1	0	0	1	0	0	0	0	0
971	136	4.0	2	2.0	1	0	0	1	0	0	0	0	0
972	130	5.0	2	2.0	1	0	0	0	0	0	0	0	0
973	108	3.0	1	2.0	1	0	0	0	0	0	0	0	0
974	126	6.0	2	3.0	1	0	0	0	1	0	0	0	0
975	141	4.0	0	2.0	1	0	0	0	0	0	0	0	0
976	98	3.0	1	2.0	1	0	0	0	0	0	0	0	0
977	120	4.0	2	2.0	1	0	0	0	0	0	0	0	0
978	122	4.0	1	3.0	1	0	1	1	0	1	0	0	0
979	156	4.0	1	2.0	1	0	0	1	0	0	0	0	0
980	117	3.0	1	2.0	1	0	0	0	0	0	0	0	0
981	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
982	135	2.0	1	1.0	1	0	0	0	0	0	0	0	0
983	138	4.0	2	3.0	1	0	0	0	0	0	0	0	0
984	143	2.0	1	1.0	1	0	0	0	1	0	0	0	0
985	131	4.0	1	2.0	1	0	0	0	0	0	0	0	0
986	65	4.0	1	2.0	1	0	0	0	0	0	0	0	0
987	119	2.0	1	1.0	1	0	0	0	0	0	0	0	0
988	98	2.0	0	1.0	1	0	0	1	1	0	0	0	0
989	129	4.0	1	2.0	1	0	0	0	1	0	0	0	0
990	120	4.0	2	3.0	1	0	0	0	0	0	0	0	0
991	120	4.0	1	3.0	1	0	0	1	0	0	0	0	0
992	156	4.0	1	1.0	1	1	0	0	0	0	0	0	0
993	117	4.0	1	2.0	1	0	0	0	0	0	0	0	0
994	131	3.0	1	2.0	1	0	1	0	0	0	0	0	0
995	110	2.0	1	1.0	1	0	0	0	0	0	0	0	0
996	130	4.0	1	2.0	1	0	0	0	0	0	0	0	0
997	120	4.0	1	2.0	1	0	0	0	0	0	0	0	0
998	160	4.0	2	3.0	1	0	0	1	0	0	0	0	0
999	117	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1000	108	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1001	124	3.0	1	2.0	1	0	1	0	0	0	0	0	0
1002	159	2.0	0	1.0	1	0	0	1	1	0	0	0	0
1003	139	4.0	1	1.0	1	1	0	0	0	0	0	0	0
1004	63	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1005	65	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1006	66	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1007	57	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1008	67	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1009	64	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1010	60	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1011	63	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1012	60	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1013	72	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1014	65	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1015	69	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1016	64	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1017	69	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1018	62	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1019	67	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1020	64	2.0	0	1.0	1	0	1	0	0	1	0	0	0
1021	62	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1022	60	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1023	70	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1024	66	2.0	1	1.0	1	0	1	0	0	1	1	0	0
1025	66	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1026	66	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1027	60	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1028	68	2.0	0	1.0	1	1	0	0	0	0	0	0	0
1029	67	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1030	64	2.0	1	1.0	1	0	0	1	0	0	1	0	0
1031	65	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1032	64	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1033	65	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1034	67	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1035	66	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1036	68	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1037	62	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1038	65	2.0	0	2.0	1	0	0	0	1	0	0	0	0
1039	62	3.0	1	2.0	1	0	0	1	1	0	0	0	0
1040	59	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1041	67	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1042	83	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1043	65	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1044	59	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1045	64	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1046	70	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1047	64	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1048	65	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1049	71	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1050	70	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1051	78	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1052	66	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1053	65	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1054	71	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1055	63	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1056	64	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1057	77	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1058	66	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1059	70	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1060	63	2.0	1	2.0	1	0	1	0	0	0	0	0	0
1061	63	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1062	62	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1063	65	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1064	60	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1065	75	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1066	55	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1067	71	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1068	83	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1069	60	3.0	0	1.0	1	0	0	0	0	0	0	0	0
1070	67	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1071	61	3.0	0	1.0	1	0	0	0	0	0	0	0	0
1072	69	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1073	69	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1074	76	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1075	61	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1076	57	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1077	67	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1078	78	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1079	76	4.0	1	3.0	1	0	1	1	1	0	0	0	0
1080	57	2.0	0	1.0	1	1	0	1	1	0	0	0	0
1081	64	2.0	0	1.0	1	0	0	0	1	0	0	0	0
1082	60	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1083	73	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1084	70	3.0	0	2.0	1	0	0	0	0	0	0	0	0
1085	60	2.0	1	2.0	1	0	0	0	1	0	0	0	0
1086	55	3.0	0	1.0	1	0	0	0	0	0	0	0	0
1087	68	3.0	2	2.0	1	0	0	1	0	0	0	0	0
1088	68	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1089	62	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1090	58	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1091	90	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1092	70	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1093	68	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1094	58	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1095	63	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1096	74	2.0	1	4.0	1	0	0	0	0	0	0	0	0
1097	77	5.0	2	4.0	1	0	0	0	0	0	0	0	0
1098	65	4.0	1	1.0	1	0	1	0	0	1	1	0	0
1099	68	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1100	70	4.0	1	1.0	1	0	0	0	0	1	1	0	0
1101	65	4.0	0	1.0	1	0	0	0	0	0	0	0	0
1102	62	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1103	120	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1104	126	6.0	2	4.0	1	0	0	1	0	1	1	0	0
1105	114	4.0	1	4.0	1	0	0	0	0	0	0	0	0
1106	147	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1107	41	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1108	123	2.0	1	1.0	1	0	0	1	1	0	0	0	0
1109	141	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1110	125	2.0	1	2.0	1	0	1	0	0	1	0	0	0
1111	120	4.0	2	3.0	1	0	0	1	0	0	0	0	0
1112	135	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1113	132	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1114	191	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1115	126	2.0	1	3.0	1	0	0	0	0	0	0	0	0
1116	135	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1117	62	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1118	350	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1119	400	6.0	2	2.0	1	0	0	1	0	0	0	0	0
1120	69	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1121	70	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1122	70	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1123	68	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1124	73	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1125	63	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1126	66	4.0	1	1.0	1	0	1	0	0	1	1	0	0
1127	61	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1128	65	2.0	0	1.0	1	0	0	1	0	0	1	0	0
1129	64	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1130	71	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1131	66	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1132	89	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1133	70	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1134	70	4.0	1	2.0	1	0	0	1	1	0	0	0	0
1135	70	4.0	1	2.0	1	0	0	0	1	0	0	0	0
1136	45	4.0	0	3.0	1	0	0	0	0	0	0	0	0
1137	69	2.0	0	1.0	1	0	0	0	1	0	0	0	0
1138	78	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1139	71	2.0	0	1.0	1	0	0	1	0	0	1	0	0
1140	70	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1141	68	7.0	2	6.0	1	0	1	0	0	1	0	0	0
1142	64	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1143	70	3.0	0	2.0	1	0	0	1	0	0	0	0	0
1144	77	6.0	2	2.0	1	0	0	0	0	0	0	0	0
1145	70	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1146	71	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1147	59	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1148	70	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1149	70	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1150	83	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1151	65	2.0	1	1.0	1	0	1	0	0	0	0	0	0
1152	77	6.0	1	5.0	1	1	0	1	0	0	0	0	0
1153	77	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1154	69	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1155	59	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1156	68	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1157	67	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1158	70	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1159	65	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1160	59	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1161	62	2.0	1	4.0	1	0	0	0	0	0	0	0	0
1162	136	5.0	1	3.0	1	0	1	0	1	1	1	0	0
1163	108	4.0	2	2.0	1	0	0	0	1	0	0	0	0
1164	112	2.0	0	2.0	1	0	0	0	0	0	0	0	0
1165	138	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1166	119	4.0	1	2.0	1	0	0	1	0	1	1	0	0
1167	129	4.0	2	3.0	1	0	0	1	0	0	0	0	0
1168	98	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1169	121	4.0	2	2.0	1	0	0	1	0	0	0	0	0
1170	130	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1171	131	8.0	3	6.0	1	0	0	0	0	0	0	0	0
1172	119	5.0	1	3.0	1	0	0	0	0	0	0	0	0
1173	120	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1174	120	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1175	110	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1176	117	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1177	117	4.0	2	3.0	1	0	0	0	1	0	0	0	0
1178	108	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1179	159	4.0	2	2.0	1	0	0	1	1	0	0	0	0
1180	130	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1181	113	5.0	2	3.0	1	0	0	1	0	0	0	0	0
1182	124	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1183	140	3.0	1	2.0	1	0	0	1	0	0	0	0	0
1184	126	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1185	120	2.0	1	2.0	1	0	0	0	1	0	0	0	0
1186	120	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1187	152	4.0	2	2.0	1	0	1	0	0	0	0	0	0
1188	131	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1189	133	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1190	133	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1191	115	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1192	110	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1193	123	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1194	120	2.0	1	3.0	1	0	0	0	0	0	0	0	0
1195	140	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1196	125	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1197	120	6.0	2	4.0	1	0	0	1	0	1	1	0	0
1198	118	4.0	2	3.0	1	0	1	0	0	0	0	0	0
1199	125	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1200	120	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1201	135	2.0	1	2.0	1	0	1	0	0	1	0	0	0
1202	115	4.0	1	1.0	1	0	0	1	0	0	0	0	0
1203	128	3.0	1	1.0	1	0	0	0	0	0	0	0	0
1204	120	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1205	135	2.0	0	1.0	1	0	0	0	1	0	0	0	0
1206	114	4.0	1	2.0	1	0	0	0	0	0	1	0	0
1207	134	4.0	2	3.0	1	1	1	0	0	1	0	0	0
1208	120	4.0	2	3.0	1	0	0	1	0	0	0	0	0
1209	120	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1210	116	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1211	119	3.0	0	2.0	1	0	0	0	1	0	0	0	0
1212	138	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1213	124	4.0	2	3.0	1	0	1	0	0	0	0	0	0
1214	152	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1215	128	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1216	138	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1217	120	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1218	120	4.0	1	2.0	1	1	0	0	1	1	1	0	0
1219	122	4.0	2	3.0	1	0	0	0	0	0	0	0	0
1220	120	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1221	140	5.0	2	3.0	1	0	0	0	0	0	0	0	0
1222	133	4.0	1	1.0	1	1	0	1	0	0	0	0	0
1223	120	4.0	1	1.0	1	0	0	0	1	0	0	0	0
1224	126	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1225	147	4.0	2	2.0	1	0	1	0	0	0	0	0	0
1226	122	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1227	123	4.0	1	2.0	1	0	0	0	0	0	1	0	0
1228	125	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1229	125	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1230	124	6.0	2	3.0	1	0	0	0	0	0	0	0	0
1231	130	4.0	1	2.0	1	0	0	0	0	0	0	0	0
1232	120	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1233	135	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1234	120	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1235	115	2.0	0	1.0	1	0	0	0	1	0	0	0	0
1236	126	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1237	135	4.0	2	3.0	1	0	1	0	0	0	0	0	0
1238	114	2.0	1	1.0	1	0	0	1	0	0	0	0	0
1239	36	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1240	30	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1241	35	2.0	1	1.0	1	0	1	0	0	0	0	0	0
1242	32	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1243	17	2.0	1	1.0	1	0	0	0	1	0	0	0	0
1244	39	2.0	1	2.0	1	0	0	1	0	0	0	0	0
1245	35	1.0	0	2.0	1	0	0	0	0	0	0	0	0
1246	32	1.0	1	2.0	1	0	0	0	0	0	0	0	0
1247	19	3.0	1	1.0	1	0	0	0	1	0	0	0	0
1248	36	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1249	31	2.0	0	1.0	1	0	0	0	0	0	0	0	0
1250	29	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1251	40	2.0	1	1.0	1	0	1	0	0	0	0	0	0
1252	30	3.0	0	1.0	1	0	0	0	0	0	0	0	0
1253	244	1.0	2	4.0	1	0	1	0	0	0	0	1	0
1254	38	2.0	1	2.0	1	0	0	0	0	0	0	1	0
1255	30	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1256	38	2.0	1	1.0	1	0	0	0	0	0	0	0	1
1257	39	2.0	1	2.0	1	0	0	1	0	0	0	0	0
1258	244	1.0	2	4.0	1	0	1	0	0	0	0	1	0
1259	35	2.0	1	1.0	1	0	0	0	0	0	1	0	0
1260	35	2.0	1	1.0	1	0	1	0	0	0	0	0	0
1261	32	3.0	1	2.0	1	0	0	0	0	0	0	0	0
1262	29	4.0	1	2.0	1	0	1	1	0	0	0	0	0
1263	32	3.0	2	2.0	1	0	0	0	0	0	0	1	0
1264	35	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1265	65	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1266	46	4.0	1	2.0	1	0	0	0	0	0	0	1	0
1267	32	3.0	2	2.0	1	0	0	0	0	0	0	1	0
1268	35	2.0	0	1.0	1	0	0	1	0	0	0	0	0
1269	63	2.0	1	2.0	1	0	0	0	0	0	0	0	0
1270	350	4.0	1	1.0	1	0	0	0	0	0	0	0	0
1271	341	4.0	2	2.0	1	0	0	0	0	0	0	0	0
1272	399	4.0	1	2.0	1	0	0	1	0	0	0	0	0
1273	513	4.0	1	2.0	1	1	0	0	1	0	0	0	0
1274	359	4.0	1	2.0	1	1	0	0	1	0	0	0	0
1275	360	4.0	2	2.0	1	0	1	1	0	0	1	0	0
1276	39	2.0	1	1.0	1	0	0	0	0	0	0	0	0
1277	128	6.0	3	6.0	1	1	1	0	0	0	0	0	0
